Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1156	26.33115005493164	28.117498	5.6892934	37.469997	22.84	1000.0	0.99991995	0.0004042462	1.0	0.9943336	4628000	-8.195639e-08	3.9245138	-0.023496788	-3.5345554e-05	-0.077736005	0.015539781	0.19125	15.0	4866.580119132996
1157	26.34375	27.5975	1.1921906	29.119999	25.9	1000.0	0.9999999	2.1882293e-07	1.0	0.99999744	4632000	1.4901161e-08	3.0177786	-0.01345817	0.0	-0.079016	0.018168166	0.15450001	7.0	4871.095468044281
1158	26.32859992980957	24.4875	2.6341822	28.019999	20.85	1000.0	0.9999999	1.4622511e-06	1.0	0.99992704	4636000	3.3527613e-08	2.2903147	-0.009087058	-2.9802322e-08	-0.07942834	0.015413521	0.201	4.0	4875.824911117554
1159	26.322874069213867	23.7425	4.7802744	27.99	16.199999	1000.0	0.999954	0.0004795891	1.0	0.99131596	4640000	4.4703484e-08	2.4807873	-0.008337907	-0.0001514107	-0.079414055	0.015699314	0.1665	5.0	4880.402601003647
1160	26.318824768066406	26.0525	1.7392868	28.4	23.49	1000.0	0.9999999	2.4411176e-07	1.0	0.99999785	4644000	-3.7252903e-08	2.49474	-0.012089619	5.9604645e-08	-0.07964923	0.015684547	0.21274999	7.0	4885.14924788475
1161	26.296123504638672	24.807499	2.272371	27.26	22.439999	1000.0	0.99995995	0.00039556544	1.0	0.99072444	4648000	6.7055225e-08	2.6151285	-0.022110794	-0.010863006	-0.079193234	0.015488203	0.17525001	12.0	4890.59678196907
1162	26.310325622558594	27.31	1.8621761	29.88	24.9	1000.0	0.99525476	0.036690835	1.0	0.5461196	4652000	7.0780516e-08	2.8712926	-0.032283463	-0.0037947893	-0.078352846	0.015309794	0.1755	25.0	4896.160936832428
1163	26.370223999023438	31.462498	6.130714	39.219997	24.07	1000.0	0.99868166	0.013947382	1.0	0.690394	4656000	5.9604645e-08	4.891741	-0.009564407	-0.0005531311	-0.07583721	0.016016833	0.13725	4.0	4901.163382053375
1164	26.42464828491211	28.797499	4.384971	32.66	21.609999	1000.0	0.97677845	0.11992758	1.0	0.11056084	4660000	5.9604645e-08	3.8975496	-0.012170616	-0.020581633	-0.07572032	0.015655972	0.12625	7.0	4906.200007915497
1165	26.428998947143555	27.9175	2.2280865	30.23	24.39	1000.0	0.9997717	0.00095277873	1.0	0.9939439	4664000	1.0803342e-07	3.8286042	-0.008219945	-8.690357e-05	-0.07556565	0.019051334	0.17500001	6.0	4911.278417825699
1166	26.457374572753906	27.234999	4.764611	33.899998	20.76	1000.0	0.99998754	0.00021649427	1.0	0.99412614	4668000	2.4214387e-08	3.2773867	-0.004972158	-1.66893e-06	-0.07571313	0.016426355	0.12875	3.0	4916.426064968109
1167	26.435073852539062	24.8725	1.1525702	26.81	23.99	1000.0	0.9999999	1.7747527e-07	1.0	0.9999983	4672000	-2.6077032e-08	2.2535844	-0.015427144	0.0	-0.07593373	0.016400864	0.11825	7.0	4921.729200839996
1168	26.43950080871582	23.282501	5.8235784	28.65	14.25	1000.0	0.9999999	4.118655e-07	1.0	0.9999832	4676000	8.940697e-08	2.239764	-0.020083036	0.0	-0.0762048	0.015263736	0.139	14.0	4927.065716981888
1169	26.469425201416016	28.547499	5.295963	37.18	22.789999	1000.0	0.9999999	1.8156929e-07	1.0	0.9999983	4680000	-5.9604645e-08	3.6755974	-0.023939226	0.0	-0.07633156	0.015087598	0.148	16.0	4932.467844724655
1170	26.508899688720703	27.3625	1.5623277	29.039999	24.89	1000.0	0.9999747	0.000297017	1.0	0.99315697	4684000	8.009374e-08	3.1777015	-0.019547883	-6.967783e-05	-0.07512412	0.016016118	0.15125	13.0	4937.778737783432
1171	26.49880027770996	25.88	1.5687412	28.21	23.84	1000.0	0.99999994	1.8553472e-07	1.0	0.9999958	4688000	-2.9802322e-08	2.3807096	-0.02278971	0.0	-0.07495263	0.016304994	0.14199999	13.0	4942.757360935211
1172	26.494049072265625	25.322498	1.1118982	26.699999	23.92	1000.0	0.9999999	2.4392978e-07	1.0	0.9999977	4692000	-5.2154064e-08	2.5754213	-0.021254232	0.0	-0.07590193	0.016529918	0.14449999	12.0	4947.926455974579
1173	26.516948699951172	26.79	1.3440053	28.64	25.109999	1000.0	0.9998227	0.0011720894	1.0	0.9888649	4696000	-1.6205013e-07	3.0657897	-0.01250311	-5.5849552e-05	-0.075754546	0.01729767	0.1295	7.0	4952.975097179413
1174	26.489648818969727	26.449999	1.6906656	29.039999	24.449999	1000.0	0.99999523	0.00016739979	1.0	0.9902376	4700000	4.4703484e-08	2.8182292	-0.01738454	-1.013279e-06	-0.07584114	0.015613155	0.11025	9.0	4958.026149749756
1175	26.49089813232422	27.165	1.407169	28.5	24.83	1000.0	0.99995786	0.00057381025	1.0	0.9862235	4704000	-3.7252903e-09	3.2319593	-0.0046996474	-0.000108003616	-0.07553738	0.01586284	0.13125	3.0	4963.014479875565
1176	26.525550842285156	26.912498	0.46510106	27.43	26.3	1000.0	0.9999997	2.8802677e-07	1.0	0.99999833	4708000	-9.033829e-08	2.66329	-0.00828406	1.7881393e-07	-0.07529271	0.017572492	0.16475001	4.0	4968.745807886124
1177	26.53635025024414	29.119999	6.8010616	39.42	20.67	1000.0	0.9998087	0.0018389643	1.0	0.965756	4712000	-4.4703484e-08	4.3759446	-0.019022353	-0.007058054	-0.07502542	0.015408944	0.1035	12.0	4975.318425893784
1178	26.534950256347656	25.942501	6.3727365	32.43	15.37	1000.0	0.9967597	0.039286368	1.0	0.38909498	4716000	-1.4901161e-08	2.7777667	-0.009368192	-0.0018532276	-0.074666336	0.01603296	0.14750001	5.0	4980.494314908981
1179	26.547399520874023	28.365	1.8336371	30.13	25.289999	1000.0	0.99954176	0.0048035965	1.0	0.8983088	4720000	-1.4901161e-08	3.7727206	-0.010702854	-0.00019556284	-0.07459904	0.0155229345	0.133	4.0	4986.589112997055
1180	26.507801055908203	24.849998	2.0633228	26.98	22.64	1000.0	0.9999994	7.2880965e-07	1.0	0.9999954	4724000	2.6077032e-08	2.2640224	-0.01688864	0.0	-0.07478234	0.01769054	0.2365	9.0	4992.033362865448
1181	26.498397827148438	26.34	1.9597192	28.65	23.51	1000.0	0.9999993	1.6945738e-06	1.0	0.9999818	4728000	-6.7055225e-08	2.8124518	-0.017439188	0.0	-0.07555148	0.016627349	0.1665	10.0	4997.114062070847
1182	26.524673461914062	31.0	3.400742	35.42	26.26	1000.0	0.99934024	0.005618257	1.0	0.8680959	4732000	-1.7136335e-07	4.424512	-0.013499018	-0.00021874905	-0.076577954	0.01701372	0.127	9.0	5002.127768039703
1183	26.577800750732422	26.982498	0.48858872	27.56	26.279999	1000.0	0.99999917	2.1744702e-06	1.0	0.99996674	4736000	2.9802322e-08	2.8477	-0.027757715	-5.9604645e-08	-0.07750026	0.0151758725	0.18875	21.0	5007.298340797424
1184	26.580650329589844	26.807499	3.1753533	30.48	22.38	1000.0	0.9998303	0.0036526204	1.0	0.8975449	4740000	8.940697e-08	2.9452817	-0.01940698	-0.00018319488	-0.075989105	0.015609904	0.125	11.0	5012.4281969070435
1185	26.580249786376953	25.517498	2.530527	27.73	21.25	1000.0	0.9999994	8.0641365e-07	1.0	0.99999195	4744000	-9.313226e-08	2.4397767	-0.017564133	0.0	-0.075210035	0.015850361	0.16975	9.0	5017.697181940079
1186	26.585224151611328	26.46	1.2749119	28.199999	24.779999	1000.0	0.99999934	1.3553083e-06	1.0	0.99997735	4748000	-6.519258e-08	2.7697062	-0.021731645	0.0	-0.074944414	0.015485184	0.157	13.0	5022.886579036713
1187	26.55194854736328	25.505	2.2742198	28.31	22.21	1000.0	0.9999994	8.206301e-07	1.0	0.99999386	4752000	-4.4703484e-08	2.3905902	-0.012236932	-5.9604645e-08	-0.07523977	0.016758097	0.16475001	7.0	5027.81844496727
1188	26.597824096679688	28.5625	1.676669	30.439999	25.859999	1000.0	0.9999996	6.359853e-07	1.0	0.999987	4756000	7.450581e-09	3.2635398	-0.022000536	-1.1920929e-07	-0.0756417	0.015840331	0.1195	11.0	5032.920724868774
1189	26.598800659179688	27.067501	3.2444363	31.039999	23.24	1000.0	0.9999995	6.627195e-07	1.0	0.9999952	4760000	-3.3527613e-08	2.939761	-0.018903244	0.0	-0.07668899	0.016428048	0.16225	11.0	5037.930243015289
1190	26.630325317382812	27.91	2.2801208	31.41	25.38	1000.0	0.9999832	0.00029163816	1.0	0.9930153	4764000	-8.940697e-08	3.1754773	-0.007337715	-0.00019091368	-0.07690059	0.015365818	0.14325	4.0	5042.63139796257
1191	26.644224166870117	27.637499	0.9882155	28.59	26.189999	1000.0	0.99727964	0.021108652	1.0	0.73471326	4768000	4.4703484e-08	3.2071881	-0.017936517	-0.003996134	-0.07689493	0.015932318	0.1285	10.0	5047.52809381485
1192	26.653823852539062	27.57	1.3672413	29.189999	25.93	1000.0	0.98210573	0.089598864	1.0	0.34635487	4772000	-1.4901161e-08	2.9814625	-0.011159899	-0.008923411	-0.07750167	0.01565422	0.16725	6.0	5052.305929899216
1193	26.673799514770508	28.775	1.5279152	30.82	26.57	1000.0	0.9999998	3.2855894e-07	1.0	0.9999946	4776000	-2.9802322e-08	3.442297	-0.0151351765	1.1920929e-07	-0.07813972	0.016672947	0.18025	8.0	5057.405118942261
1194	26.71477508544922	29.7125	2.8596802	32.84	25.05	1000.0	0.9985518	0.019060979	1.0	0.6160688	4780000	-7.450581e-09	3.9327414	-0.023080098	-0.004474461	-0.07909604	0.01558231	0.14449999	14.0	5062.466276168823
1195	26.746376037597656	27.089998	3.210475	31.64	22.56	1000.0	0.99480677	0.039716583	1.0	0.4009146	4784000	1.3504177e-07	2.895618	-0.034429096	-0.0021651387	-0.079274826	0.0154486755	0.17025	27.0	5067.227592945099
1196	26.813949584960938	26.74	1.843	29.57	24.76	1000.0	0.9999992	1.5330744e-06	1.0	0.9999789	4788000	-3.3527613e-08	2.6101446	-0.024977937	0.0	-0.07661252	0.016873937	0.15275	14.0	5072.298368930817
1197	26.800674438476562	27.404999	2.1501687	29.66	24.23	1000.0	0.99999917	1.8466449e-06	1.0	0.99993855	4792000	5.9604645e-08	3.0457664	-0.019903714	-5.9604645e-08	-0.07646355	0.015922152	0.1395	12.0	5076.894810914993
1198	26.837200164794922	27.502499	4.02549	32.17	23.49	1000.0	0.9999993	1.8498878e-06	1.0	0.9999765	4796000	0.0	3.06222	-0.01949253	0.0	-0.07724512	0.015594475	0.16100001	10.0	5081.5128610134125
1199	26.854000091552734	27.965	1.2984707	29.64	26.349998	1000.0	0.99874705	0.013237763	1.0	0.73277587	4800000	-4.749745e-08	3.315807	-0.015504312	-0.004826784	-0.07678871	0.016797908	0.13225001	8.0	5086.229444026947
1200	26.871774673461914	26.4975	3.2014241	29.08	21.18	1000.0	0.9999986	2.4115643e-06	1.0	0.9999775	4804000	1.4901161e-08	2.7693017	-0.018775843	-5.9604645e-08	-0.076651976	0.015060995	0.15075	9.0	5090.766741037369
1201	26.877399444580078	25.8525	2.3521202	28.38	22.57	1000.0	0.9995844	0.0073241005	1.0	0.78957003	4808000	-3.5390258e-08	2.5727634	-0.024472648	-0.0004953742	-0.07714515	0.016238626	0.16575	16.0	5096.653621912003
1202	26.906599044799805	29.305	0.5654424	29.859999	28.359999	1000.0	0.9995813	0.008657798	1.0	0.76030934	4812000	4.5401976e-08	3.627143	-0.016386451	-0.0005018711	-0.07746731	0.015352094	0.1855	9.0	5101.4041657447815
1203	26.886199951171875	25.669998	3.3627586	29.109999	20.77	1000.0	0.99999934	1.363134e-06	1.0	0.99998605	4816000	5.2154064e-08	2.5572584	-0.020898154	-5.9604645e-08	-0.078144744	0.015157885	0.1575	11.0	5105.973778009415
1204	26.94747543334961	28.972498	6.1197844	39.239998	23.15	1000.0	0.9999995	9.831203e-07	1.0	0.9999942	4820000	1.0430813e-07	3.746686	-0.01480969	-1.1920929e-07	-0.0793549	0.017014336	0.154	8.0	5110.144597053528
1205	27.032699584960938	32.75	4.5387063	39.25	28.14	1000.0	0.9999977	2.8205477e-05	1.0	0.99906987	4824000	2.3841858e-07	5.097459	-0.010381892	-3.2186508e-06	-0.07989403	0.016114742	0.1435	5.0	5114.323012828827
1206	27.05889892578125	27.5	4.565813	31.75	19.89	1000.0	0.9999996	9.002595e-07	1.0	0.99999154	4828000	4.4703484e-08	3.1790133	-0.020453798	0.0	-0.07988894	0.015192562	0.1605	12.0	5118.2487280368805
1207	27.105073928833008	29.1175	1.3212944	30.32	27.06	1000.0	0.9994523	0.0068037617	1.0	0.78520477	4832000	1.1920929e-07	3.958828	-0.02221936	-0.00034052134	-0.08160375	0.015874181	0.120000005	11.0	5122.048799991608
1208	27.11517333984375	27.185	1.9447421	29.179998	24.1	1000.0	0.9999995	1.1027141e-06	1.0	0.9999894	4836000	3.7252903e-08	3.0732303	-0.022240061	-1.1920929e-07	-0.08285011	0.015231719	0.17675	11.0	5125.903637886047
1209	27.11159896850586	28.282497	2.1718237	31.609999	26.099998	1000.0	0.9999996	1.1676377e-06	1.0	0.99998623	4840000	7.4505806e-08	3.1262267	-0.011208095	-1.1920929e-07	-0.08409723	0.015554192	0.1665	6.0	5129.568979024887
1210	27.11687469482422	26.814999	1.6009606	29.01	24.51	1000.0	0.9999996	1.1341023e-06	1.0	0.9999879	4844000	1.8626451e-08	2.8729515	-0.014676151	0.0	-0.084735855	0.016174477	0.16875	7.0	5133.290536880493
1211	27.145374298095703	27.7675	1.894022	30.74	25.47	1000.0	0.9999995	1.8588512e-06	1.0	0.9999627	4848000	-1.1269003e-07	3.2597418	-0.02146907	0.0	-0.085771985	0.01509329	0.16475001	12.0	5136.973698139191
1212	27.140949249267578	26.65	4.635321	31.33	21.15	1000.0	0.9999996	1.0329697e-06	1.0	0.9999612	4852000	4.4703484e-08	2.8622305	-0.019782782	-1.1920929e-07	-0.086866245	0.0151202055	0.14575	10.0	5140.409733772278
1213	27.11822509765625	26.25	1.9000393	28.33	24.16	1000.0	0.9999995	1.6785115e-06	1.0	0.99998003	4856000	7.450581e-09	2.9103496	-0.024266662	-5.9604645e-08	-0.08725153	0.015331663	0.15025	15.0	5144.154398918152
1214	27.094173431396484	26.419998	2.06942	29.71	24.13	1000.0	0.99969566	0.003907759	1.0	0.8984374	4860000	-6.7055225e-08	2.8636918	-0.019474419	-0.00060099363	-0.087801024	0.015366701	0.13875	10.0	5147.774575948715
1215	27.150299072265625	31.8975	4.7040906	39.42	26.529999	1000.0	0.99999744	5.685258e-05	1.0	0.9970543	4864000	-8.940697e-08	4.5260296	-0.020534206	-2.2649765e-06	-0.08712032	0.015190147	0.14075	12.0	5151.3198158741
1216	27.181249618530273	29.645	1.222099	31.32	28.21	1000.0	0.9972324	0.022595474	1.0	0.717487	4868000	5.9604645e-08	3.9660492	-0.013567096	-0.00236094	-0.085221834	0.015119375	0.11125	6.0	5154.852070808411
1217	27.217199325561523	29.009998	2.7891133	32.61	24.869999	1000.0	0.9999939	6.7608256e-05	1.0	0.99818987	4872000	6.7055225e-08	3.5245113	-0.016838605	-5.066395e-06	-0.0844595	0.01775755	0.15200001	8.0	5158.31100487709
1218	27.200725555419922	26.2075	3.6489544	31.4	21.08	1000.0	0.9999992	1.3532801e-06	1.0	0.9999887	4876000	-5.9604645e-08	2.6042123	-0.014862375	0.0	-0.08505515	0.01573346	0.1675	8.0	5161.889492988586
1219	27.226499557495117	29.1525	2.4132168	33.329998	27.63	1000.0	0.9988456	0.0077519035	1.0	0.87219906	4880000	-2.2351742e-08	3.7388525	-0.009682367	-0.0070276856	-0.086252466	0.01589295	0.169	5.0	5165.562332868576
1220	27.21649932861328	26.9975	3.33718	32.57	23.81	1000.0	0.9986366	0.01725833	1.0	0.64890474	4884000	-5.2154064e-08	3.123798	-0.010594722	-0.004244089	-0.08675264	0.015182659	0.13350001	5.0	5169.251178026199
1221	27.209274291992188	28.375	3.1045172	32.29	24.65	1000.0	0.9873486	0.071469955	1.0	0.37300766	4888000	2.6077032e-08	3.488854	-0.020357586	-0.0050624013	-0.08698134	0.017371811	0.16225	12.0	5172.875624895096
1222	27.213499069213867	27.1175	3.1356928	30.26	23.67	1000.0	0.99041754	0.05420896	1.0	0.44201195	4892000	6.7055225e-08	3.1770296	-0.022346918	-0.011008918	-0.08860521	0.01675771	0.1585	14.0	5176.639529943466
1223	27.20145034790039	26.844997	2.1333249	30.189999	24.789999	1000.0	0.9999971	1.8403693e-05	1.0	0.9992461	4896000	-7.450581e-09	2.8806973	-0.013606537	-7.1525574e-07	-0.08912225	0.017754143	0.1455	6.0	5180.468172073364
1224	27.22184944152832	29.079998	5.923585	39.29	24.869999	1000.0	0.9999989	2.1329113e-06	1.0	0.9999635	4900000	1.1920929e-07	3.7400112	-0.013289578	-5.9604645e-08	-0.08882158	0.015610415	0.14	7.0	5184.612804174423
1225	27.22542381286621	28.2075	2.0514798	30.619999	25.279999	1000.0	0.9999982	2.8077977e-06	1.0	0.99998206	4904000	-1.8626451e-09	3.1876235	-0.01803513	-2.3841858e-07	-0.08863829	0.0161315	0.15975	9.0	5188.658993959427
1226	27.243499755859375	27.835	3.2251394	30.939999	22.63	1000.0	0.9976039	0.029721174	1.0	0.37870273	4908000	6.7055225e-08	3.303876	-0.020639695	-0.0031371713	-0.08926243	0.016900837	0.16225	11.0	5192.254276037216
1227	27.26959800720215	30.525	0.9733837	31.65	29.189999	1000.0	0.9999983	9.678785e-06	1.0	0.9997912	4912000	1.6391277e-07	4.000162	-0.024716914	-5.9604645e-08	-0.09035875	0.016490616	0.179	15.0	5196.131097078323
1228	27.284950256347656	28.252499	1.6753262	29.48	25.41	1000.0	0.9997162	0.0035530988	1.0	0.91670275	4916000	9.313226e-09	3.3170452	-0.013904127	-0.0002182126	-0.08996852	0.015171048	0.14975	7.0	5200.021538972855
1229	27.30927276611328	25.91	1.6251923	28.55	24.14	1000.0	0.9999994	1.0627062e-06	1.0	0.99998486	4920000	-6.3329935e-08	2.5457838	-0.022557188	-5.9604645e-08	-0.0897351	0.016406266	0.19049999	12.0	5203.834255933762
1230	27.335098266601562	27.707499	0.46975443	28.34	27.109999	1000.0	0.99975574	0.004386313	1.0	0.87979347	4924000	-1.6950071e-07	3.1875148	-0.006547777	-0.00028288364	-0.09095268	0.016002122	0.1755	4.0	5207.442337036133
1231	27.36127471923828	28.86	2.0969858	31.939999	26.56	1000.0	0.99999976	5.875821e-07	1.0	0.9999944	4928000	-2.6077032e-08	3.3570466	-0.0075662434	0.0	-0.09143201	0.01898025	0.19150001	4.0	5211.178241014481
1232	27.382848739624023	27.002499	2.979206	31.91	24.59	1000.0	0.9999983	1.2068824e-05	1.0	0.99952555	4932000	9.313226e-08	3.2617455	-0.014604527	-1.1920929e-07	-0.09182413	0.015193272	0.14925	9.0	5214.845283031464
1233	27.39867401123047	27.192501	1.2986598	28.47	25.18	1000.0	0.9989918	0.006294962	1.0	0.93098533	4936000	2.2351742e-08	3.42245	-0.0073715793	-0.0064455867	-0.09236399	0.017042223	0.1445	4.0	5218.446378946304
1234	27.402250289916992	25.994999	3.184341	29.32	20.96	1000.0	0.99999714	6.6520856e-06	1.0	0.99987876	4940000	1.4901161e-07	2.776702	-0.012735968	-8.940697e-07	-0.0925255	0.015673263	0.159	6.0	5221.958997011185
1235	27.324825286865234	23.5525	2.9621477	27.23	19.75	1000.0	0.9999983	2.6864857e-06	1.0	0.9999839	4944000	-3.7252903e-08	1.987582	-0.021264566	-2.682209e-07	-0.09244914	0.015277144	0.1555	13.0	5225.662701129913
1236	27.302772521972656	25.0625	3.8659692	30.119999	19.46	1000.0	0.9999981	4.331515e-06	1.0	0.9999216	4948000	-1.322478e-07	2.3611994	-0.01631372	-3.2782555e-07	-0.0931466	0.015203378	0.15325	9.0	5229.277431964874
1237	27.337448120117188	29.7	2.523638	31.849998	25.65	1000.0	0.99881566	0.010543511	1.0	0.75002897	4952000	-8.195639e-08	3.887279	-0.016858267	-0.0058529973	-0.09359367	0.015196573	0.14925	9.0	5232.891704082489
1238	27.36867332458496	28.23	2.7260501	31.14	24.18	1000.0	0.9999942	0.00019817606	1.0	0.9874944	4956000	5.9604645e-08	3.353123	-0.0062713064	-2.861023e-06	-0.09434529	0.015477555	0.169	4.0	5236.856290102005
1239	27.361801147460938	26.63	1.8938452	29.039999	23.73	1000.0	0.9999978	7.098097e-06	1.0	0.9998136	4960000	-1.2107193e-07	2.5945816	-0.009170305	-9.23872e-07	-0.094675384	0.015564512	0.1455	5.0	5240.3470849990845
1240	27.363224029541016	26.3375	3.8935165	29.869999	20.109999	1000.0	0.9999983	5.310632e-06	1.0	0.9998367	4964000	4.4703484e-08	2.7208676	-0.008688642	-2.9802322e-07	-0.09503247	0.015645817	0.14975	4.0	5244.0662269592285
1241	27.32914924621582	24.41	3.1017332	28.42	19.83	1000.0	0.9999989	2.0178704e-06	1.0	0.9999836	4968000	3.1664968e-08	2.1994896	-0.010650306	-1.7881393e-07	-0.09522168	0.015044627	0.21625	5.0	5247.715030908585
1242	27.34842300415039	28.1925	2.9846973	32.21	24.96	1000.0	0.99999917	1.7301863e-06	1.0	0.9999748	4972000	3.7252903e-09	3.1131556	-0.024600118	-1.4901161e-07	-0.09525816	0.015458287	0.15675	15.0	5251.581600904465
1243	27.30292320251465	26.805	3.224969	30.07	21.98	1000.0	0.9999988	2.2927716e-06	1.0	0.99997145	4976000	3.7252903e-09	3.0043607	-0.021012273	-1.4901161e-07	-0.09804721	0.015764263	0.17725	11.0	5255.235121965408
1244	27.325725555419922	30.707499	5.271021	39.399998	25.869999	1000.0	0.9998091	0.002855938	1.0	0.9210656	4980000	4.4703484e-08	4.2330384	-0.015692014	-5.787611e-05	-0.099722765	0.015936773	0.13325	8.0	5259.008496761322
1245	27.368398666381836	29.595	5.9420767	39.5	24.38	1000.0	0.9999995	1.2399453e-06	1.0	0.9999804	4984000	5.9604645e-08	3.7635155	-0.0074056275	-5.9604645e-08	-0.10053908	0.016079484	0.1595	5.0	5262.699398994446
1246	27.33479881286621	25.897501	3.5646625	31.92	22.76	1000.0	0.99999917	2.1968901e-06	1.0	0.9999337	4988000	-4.4703484e-08	2.6004152	-0.004577283	-2.3841858e-07	-0.10102211	0.015441928	0.11175001	2.0	5266.189468860626
1247	27.335874557495117	26.779999	2.622861	31.199999	24.519999	1000.0	0.998704	0.016961662	1.0	0.65499544	4992000	5.2154064e-08	2.8239532	-0.025789635	-0.00027871132	-0.10119774	0.015455207	0.15799999	14.0	5269.816520929337
1248	27.314023971557617	25.0625	10.116927	35.67	8.46	1000.0	0.9877547	0.042603813	1.0	0.6078754	4996000	-8.940697e-08	3.1843243	-0.019249693	-0.010046052	-0.10348188	0.01659398	0.16125	11.0	5273.365520954132
1249	27.31264877319336	27.2	1.8248018	29.49	25.369999	1000.0	0.9945586	0.03372725	1.0	0.5545959	5000000	1.4901161e-08	2.9041216	-0.013917398	-0.0037936568	-0.10460804	0.016169898	0.1285	5.0	5276.978148937225
1250	27.276622772216797	26.855	2.7279162	31.08	23.46	1000.0	0.9904171	0.052213203	1.0	0.45537588	5004000	1.3969839e-08	3.1165333	-0.013794813	-0.006064236	-0.10512085	0.0155623015	0.1355	7.0	5280.421873807907
1251	27.280899047851562	26.645	3.1724162	29.82	21.74	1000.0	0.99966604	0.00830136	1.0	0.621655	5008000	7.4505806e-08	3.0134788	-0.0070212455	-0.00036284328	-0.105980895	0.018960727	0.1555	3.0	5284.02161192894
1252	27.291950225830078	24.564999	3.91523	30.84	20.07	1000.0	0.99843746	0.018724892	1.0	0.6671287	5012000	-8.195639e-08	2.4118252	-0.01396898	-0.00021588802	-0.10639767	0.016752452	0.1675	8.0	5287.611642837524
1253	27.307697296142578	27.557499	2.2198808	31.17	25.279999	1000.0	0.99997926	0.00032064476	1.0	0.9856515	5016000	5.9604645e-08	3.1649964	-0.0070746196	-9.4771385e-06	-0.10691222	0.017089177	0.15924999	4.0	5291.244944810867
1254	27.28929901123047	25.204998	3.8699453	31.32	21.64	1000.0	0.9954806	0.019473407	1.0	0.819782	5020000	1.8626451e-08	2.697912	-0.0059611583	-0.022918463	-0.10716884	0.015172934	0.12975	4.0	5294.898957014084
1255	27.3018741607666	27.4075	1.8496132	29.56	24.81	1000.0	0.9996278	0.0068445033	1.0	0.797733	5024000	-2.6077032e-08	2.9636822	-0.016031418	-0.0003555417	-0.10754044	0.020622082	0.169	8.0	5298.350729942322
1256	27.256698608398438	23.6	2.5230637	27.91	21.76	1000.0	0.9999989	2.0735465e-06	1.0	0.99998295	5028000	-2.9802322e-08	1.9240637	-0.014470955	0.0	-0.108715735	0.016000545	0.17099999	9.0	5301.998461008072
1257	27.236698150634766	25.5975	1.5606633	27.25	23.029999	1000.0	0.9925365	0.044089098	1.0	0.49130607	5032000	-8.195639e-08	2.8703036	-0.0034047114	-0.006043136	-0.10948474	0.015060219	0.13374999	2.0	5305.6381459236145
1258	27.2711238861084	27.929998	2.4546685	30.369999	23.85	1000.0	0.9999997	6.13212e-07	1.0	0.9999953	5036000	-5.9604645e-08	3.202209	-0.018790668	0.0	-0.1095169	0.015235125	0.15924999	10.0	5309.791394948959
1259	27.33377456665039	30.0075	5.3982186	39.28	26.23	1000.0	0.99999976	4.89352e-07	1.0	0.9999971	5040000	-7.4505806e-08	4.047837	-0.013692223	0.0	-0.11008868	0.01641802	0.14225	8.0	5315.105304002762
1260	27.355249404907227	28.199999	1.7876943	30.199999	25.609999	1000.0	0.99811023	0.016499622	1.0	0.702788	5044000	2.8871e-08	3.5210814	-0.014005519	-0.0013927817	-0.1110787	0.01741183	0.14275	6.0	5320.812527179718
1261	27.361549377441406	25.4375	3.7422943	29.289999	20.98	1000.0	0.99999976	5.3563156e-07	1.0	0.99999535	5048000	-1.4901161e-08	2.7419243	-0.009111732	0.0	-0.11150696	0.018602401	0.17125	5.0	5325.284815073013
1262	27.3260498046875	23.759998	3.8907392	28.46	17.779999	1000.0	0.9999999	3.9850065e-07	1.0	0.9999978	5052000	-5.2154064e-08	1.9088022	-0.025835084	0.0	-0.11183351	0.01641991	0.20375	19.0	5329.668478965759
1263	27.319324493408203	30.789999	4.994137	39.43	27.63	1000.0	0.9999999	2.8336038e-07	1.0	0.9999978	5056000	-2.9802322e-08	4.1870613	-0.011804998	0.0	-0.111075915	0.016366435	0.1485	7.0	5334.320765018463
1264	27.286724090576172	25.537498	2.5176117	28.99	21.89	1000.0	0.9998822	0.0011682403	1.0	0.97236586	5060000	3.259629e-08	2.745112	-0.0068950183	-0.008010507	-0.110835575	0.019264434	0.1755	4.0	5338.709578037262
1265	27.280174255371094	27.2625	2.5030122	30.26	23.39	1000.0	0.99979204	0.013022605	1.0	0.1762875	5064000	6.7055225e-08	2.8583522	-0.011033935	-0.00064972043	-0.110986464	0.015878262	0.12225	7.0	5342.6604018211365
1266	27.272424697875977	26.46	2.197942	29.71	24.24	1000.0	0.99999934	1.1581882e-06	1.0	0.9999888	5068000	-1.0430813e-07	2.6004286	-0.01609093	-5.9604645e-08	-0.11159281	0.016697656	0.171	8.0	5347.222553014755
1267	27.2924747467041	26.877499	3.2718909	30.39	22.13	1000.0	0.9999992	1.6095905e-06	1.0	0.99996006	5072000	9.872019e-08	3.0218236	-0.016805515	0.0	-0.11247139	0.015703708	0.171	8.0	5351.219279050827
1268	27.356822967529297	29.717499	0.6248743	30.679998	28.93	1000.0	0.99804866	0.017485326	1.0	0.682103	5076000	-2.0489097e-08	3.9186912	-0.013845762	-0.0013417006	-0.113089636	0.018298563	0.1615	7.0	5355.050708055496
